Height 1,Reach 1,Age 1,Knockdowns PM 1,Gets Knocked Down PM 1,Sig Strikes Landed PM 1,Sig Strikes Attempted PM 1,Sig Strikes Absorbed PM 1,Strikes Landed PM 1,Strikes Attempted PM 1,Strikes Absorbed PM 1,Strike Accuracy 1,Takedowns PM 1,Takedown Attempts PM 1,Gets Taken Down PM 1,Submission Attempts PM 1,Clinch Strikes PM 1,Clinch Strikes Taken PM 1,Grounds Strikes PM 1,Ground Strikes Taken PM 1,Height 2,Reach 2,Age 2,Knockdowns PM 2,Gets Knocked Down PM 2,Sig Strikes Landed PM 2,Sig Strikes Attempted PM 2,Sig Strikes Absorbed PM 2,Strikes Landed PM 2,Strikes Attempted PM 2,Strikes Absorbed PM 2,Strike Accuracy 2,Takedowns PM 2,Takedown Attempts PM 2,Gets Taken Down PM 2,Submission Attempts PM 2,Clinch Strikes PM 2,Clinch Strikes Taken PM 2,Grounds Strikes PM 2,Ground Strikes Taken PM 2,Win,Loss,Draw
167.6,68.0,34.0,0.0167,0.0,3.75,9.9167,2.2,10.1,16.95,2.8167,0.5959,0.45,1.0333,0.0333,0.0,0.5833,0.85,1.3333,0.1833,180.3,72.0,30.0,0.0295,0.0,6.9253,11.9352,3.4479,7.2495,12.3183,4.1847,0.5885,0.0884,0.1768,0.1179,0.0884,0.2063,0.1768,0.5305,0.2358,1.0,0.0,0.0
180.3,72.0,30.0,0.0295,0.0,6.9253,11.9352,3.4479,7.2495,12.3183,4.1847,0.5885,0.0884,0.1768,0.1179,0.0884,0.2063,0.1768,0.5305,0.2358,167.6,68.0,34.0,0.0167,0.0,3.75,9.9167,2.2,10.1,16.95,2.8167,0.5959,0.45,1.0333,0.0333,0.0,0.5833,0.85,1.3333,0.1833,0.0,1.0,0.0
175.3,71.0,33.0,0.0211,0.0211,3.6051,8.6015,2.7829,5.3549,10.8363,3.858,0.4942,0.1054,0.2108,0.0843,0.0211,0.6325,0.3373,0.1687,0.1897,188.0,75.0,28.0,0.0255,0.0,3.7197,9.707,3.8981,3.7962,9.8344,5.6051,0.386,0.0764,0.2548,0.0255,0.051,0.051,0.1274,0.2293,0.1274,0.0,1.0,0.0
188.0,75.0,28.0,0.0255,0.0,3.7197,9.707,3.8981,3.7962,9.8344,5.6051,0.386,0.0764,0.2548,0.0255,0.051,0.051,0.1274,0.2293,0.1274,175.3,71.0,33.0,0.0211,0.0211,3.6051,8.6015,2.7829,5.3549,10.8363,3.858,0.4942,0.1054,0.2108,0.0843,0.0211,0.6325,0.3373,0.1687,0.1897,1.0,0.0,0.0
180.3,75.0,33.0,0.0369,0.0,2.8062,5.8708,2.1785,4.5785,7.9015,3.1754,0.5794,0.1477,0.1846,0.2585,0.1108,0.2954,0.3692,0.7015,0.2954,190.5,81.0,32.0,0.0,0.0,4.0451,6.8039,3.0635,8.6827,11.7969,4.0621,0.736,0.1016,0.2031,0.1862,0.0846,0.457,0.4739,0.7955,0.8632,0.0,1.0,0.0
190.5,81.0,32.0,0.0,0.0,4.0451,6.8039,3.0635,8.6827,11.7969,4.0621,0.736,0.1016,0.2031,0.1862,0.0846,0.457,0.4739,0.7955,0.8632,180.3,75.0,33.0,0.0369,0.0,2.8062,5.8708,2.1785,4.5785,7.9015,3.1754,0.5794,0.1477,0.1846,0.2585,0.1108,0.2954,0.3692,0.7015,0.2954,1.0,0.0,0.0
162.6,65.0,35.0,0.0589,0.0196,2.9254,6.322,3.2984,4.555,8.305,5.3403,0.5485,0.1963,0.6283,0.0982,0.0,0.3338,0.4516,0.4123,0.2945,165.1,65.0,23.0,0.0201,0.0201,8.5456,16.2086,6.339,10.4714,18.4152,6.5998,0.5686,0.0802,0.1605,0.0602,0.0,0.662,0.1404,0.2608,0.0401,0.0,1.0,0.0
165.1,65.0,23.0,0.0201,0.0201,8.5456,16.2086,6.339,10.4714,18.4152,6.5998,0.5686,0.0802,0.1605,0.0602,0.0,0.662,0.1404,0.2608,0.0401,162.6,65.0,35.0,0.0589,0.0196,2.9254,6.322,3.2984,4.555,8.305,5.3403,0.5485,0.1963,0.6283,0.0982,0.0,0.3338,0.4516,0.4123,0.2945,1.0,0.0,0.0
177.8,71.0,36.0,0.0882,0.0,4.8309,8.5368,3.0,5.3162,9.1544,4.5,0.5807,0.0441,0.2647,0.0221,0.0,0.3088,0.2868,1.0588,0.0,190.5,81.0,28.0,0.0262,0.0262,2.8309,6.6841,3.5649,3.1717,7.156,5.4784,0.4432,0.0786,0.1835,0.1835,0.0524,0.0786,0.1311,0.0262,0.3408,1.0,0.0,0.0
190.5,81.0,28.0,0.0262,0.0262,2.8309,6.6841,3.5649,3.1717,7.156,5.4784,0.4432,0.0786,0.1835,0.1835,0.0524,0.0786,0.1311,0.0262,0.3408,177.8,71.0,36.0,0.0882,0.0,4.8309,8.5368,3.0,5.3162,9.1544,4.5,0.5807,0.0441,0.2647,0.0221,0.0,0.3088,0.2868,1.0588,0.0,0.0,1.0,0.0
190.5,78.0,30.0,0.0,0.0256,3.1485,7.0904,3.1997,6.2969,10.6741,5.0939,0.5899,0.2304,0.4096,0.0512,0.0256,0.256,0.3072,0.9471,0.7167,193.0,78.0,33.0,0.0208,0.0,6.6019,13.1413,4.0611,6.7893,13.3704,4.6442,0.5078,0.0,0.0208,0.0833,0.0,0.2291,0.125,0.0,0.0208,0.0,1.0,0.0
193.0,78.0,33.0,0.0208,0.0,6.6019,13.1413,4.0611,6.7893,13.3704,4.6442,0.5078,0.0,0.0208,0.0833,0.0,0.2291,0.125,0.0,0.0208,190.5,78.0,30.0,0.0,0.0256,3.1485,7.0904,3.1997,6.2969,10.6741,5.0939,0.5899,0.2304,0.4096,0.0512,0.0256,0.256,0.3072,0.9471,0.7167,1.0,0.0,0.0
182.9,76.0,38.0,0.0,0.0,3.4102,6.2943,1.2082,8.5937,12.0234,1.5589,0.7147,0.3508,0.6236,0.0,0.039,0.3897,0.2728,1.5784,0.039,177.8,76.0,31.0,0.1196,0.1196,4.5847,12.598,5.4618,5.2625,13.3156,6.5781,0.3952,0.0399,0.2392,0.0,0.0,0.4784,0.2791,0.3588,0.2392,1.0,0.0,0.0
177.8,76.0,31.0,0.1196,0.1196,4.5847,12.598,5.4618,5.2625,13.3156,6.5781,0.3952,0.0399,0.2392,0.0,0.0,0.4784,0.2791,0.3588,0.2392,182.9,76.0,38.0,0.0,0.0,3.4102,6.2943,1.2082,8.5937,12.0234,1.5589,0.7147,0.3508,0.6236,0.0,0.039,0.3897,0.2728,1.5784,0.039,0.0,1.0,0.0
165.1,65.0,32.0,0.0,0.0,2.7889,6.9916,2.4209,3.7766,8.2699,5.2098,0.4567,0.2324,0.3486,0.0968,0.0968,0.2905,0.4842,0.5423,0.4067,160.0,65.0,27.0,0.0,0.0,3.76,9.06,2.78,6.08,11.82,3.92,0.5144,0.08,0.12,0.2,0.0,0.2,0.3,0.38,0.46,1.0,0.0,0.0
160.0,65.0,27.0,0.0,0.0,3.76,9.06,2.78,6.08,11.82,3.92,0.5144,0.08,0.12,0.2,0.0,0.2,0.3,0.38,0.46,165.1,65.0,32.0,0.0,0.0,2.7889,6.9916,2.4209,3.7766,8.2699,5.2098,0.4567,0.2324,0.3486,0.0968,0.0968,0.2905,0.4842,0.5423,0.4067,0.0,1.0,0.0
188.0,74.0,27.0,0.1556,0.0,3.2152,6.223,1.9706,3.4745,6.5341,2.5929,0.5317,0.4667,1.1409,0.0519,0.0519,1.0372,0.6223,0.7779,0.5704,182.9,73.0,34.0,0.0,0.0,3.6398,6.5109,2.2833,5.1771,8.3873,3.165,0.6173,0.3617,0.633,0.0226,0.2261,0.0678,0.0226,1.4921,0.1356,1.0,0.0,0.0
182.9,73.0,34.0,0.0,0.0,3.6398,6.5109,2.2833,5.1771,8.3873,3.165,0.6173,0.3617,0.633,0.0226,0.2261,0.0678,0.0226,1.4921,0.1356,188.0,74.0,27.0,0.1556,0.0,3.2152,6.223,1.9706,3.4745,6.5341,2.5929,0.5317,0.4667,1.1409,0.0519,0.0519,1.0372,0.6223,0.7779,0.5704,0.0,1.0,0.0
172.7,65.0,33.0,0.1351,0.0,3.9172,10.2927,2.6745,4.0792,10.4548,2.8906,0.3902,0.1081,0.2431,0.0,0.0,0.081,0.1081,0.3242,0.0,170.2,67.0,38.0,0.044,0.0,4.7912,9.4945,4.4615,6.5934,11.5824,5.6923,0.5693,0.1538,0.2637,0.022,0.044,0.3077,0.1978,1.7363,0.3297,0.0,1.0,0.0
170.2,67.0,38.0,0.044,0.0,4.7912,9.4945,4.4615,6.5934,11.5824,5.6923,0.5693,0.1538,0.2637,0.022,0.044,0.3077,0.1978,1.7363,0.3297,172.7,65.0,33.0,0.1351,0.0,3.9172,10.2927,2.6745,4.0792,10.4548,2.8906,0.3902,0.1081,0.2431,0.0,0.0,0.081,0.1081,0.3242,0.0,1.0,0.0,0.0
185.4,75.0,37.0,0.0371,0.0,1.6708,5.0866,2.005,2.302,5.7921,3.8985,0.3974,0.1856,0.5569,0.0743,0.1856,0.1114,0.3342,0.0,0.2599,180.3,75.0,40.0,0.0,0.04,4.0373,11.8321,3.2978,5.0366,12.8714,4.1173,0.3913,0.1799,0.5197,0.04,0.06,0.2998,0.2398,0.4397,0.04,1.0,0.0,0.0
180.3,75.0,40.0,0.0,0.04,4.0373,11.8321,3.2978,5.0366,12.8714,4.1173,0.3913,0.1799,0.5197,0.04,0.06,0.2998,0.2398,0.4397,0.04,185.4,75.0,37.0,0.0371,0.0,1.6708,5.0866,2.005,2.302,5.7921,3.8985,0.3974,0.1856,0.5569,0.0743,0.1856,0.1114,0.3342,0.0,0.2599,0.0,1.0,0.0
190.5,80.0,34.0,0.0444,0.0444,3.5307,7.4389,4.6632,3.8416,7.7942,7.8608,0.4929,0.0666,0.1776,0.1776,0.0444,0.4663,0.4663,0.0666,0.5996,177.8,74.0,32.0,0.0,0.0,6.6275,13.3725,6.5098,9.451,16.6275,7.098,0.5684,0.1569,0.3333,0.0196,0.0,0.8627,0.3333,0.8627,0.0588,1.0,0.0,0.0
177.8,74.0,32.0,0.0,0.0,6.6275,13.3725,6.5098,9.451,16.6275,7.098,0.5684,0.1569,0.3333,0.0196,0.0,0.8627,0.3333,0.8627,0.0588,190.5,80.0,34.0,0.0444,0.0444,3.5307,7.4389,4.6632,3.8416,7.7942,7.8608,0.4929,0.0666,0.1776,0.1776,0.0444,0.4663,0.4663,0.0666,0.5996,0.0,1.0,0.0
170.2,66.0,35.0,0.0,0.0,2.7167,5.2667,2.5833,4.7667,7.6333,4.5667,0.6245,0.0667,0.1833,0.1167,0.0167,0.9833,0.5,0.0,0.0667,157.5,59.0,36.0,0.0211,0.0211,4.1125,8.2882,5.2302,5.9684,10.4394,6.4745,0.5717,0.0633,0.3374,0.0211,0.0422,0.9279,0.2742,0.7592,0.6327,1.0,0.0,0.0
157.5,59.0,36.0,0.0211,0.0211,4.1125,8.2882,5.2302,5.9684,10.4394,6.4745,0.5717,0.0633,0.3374,0.0211,0.0422,0.9279,0.2742,0.7592,0.6327,170.2,66.0,35.0,0.0,0.0,2.7167,5.2667,2.5833,4.7667,7.6333,4.5667,0.6245,0.0667,0.1833,0.1167,0.0167,0.9833,0.5,0.0,0.0667,0.0,1.0,0.0
193.0,79.0,34.0,0.0729,0.0,6.7031,14.3169,3.4608,6.8124,14.4991,4.2623,0.4698,0.0,0.0,0.2186,0.0,0.2914,0.0729,0.1093,0.8379,185.4,76.0,35.0,0.1204,0.0,1.4047,3.3712,2.087,3.5318,5.7391,6.0201,0.6154,0.0,0.0,0.3211,0.0,0.1605,0.0,0.4013,0.8428,0.0,1.0,0.0
185.4,76.0,35.0,0.1204,0.0,1.4047,3.3712,2.087,3.5318,5.7391,6.0201,0.6154,0.0,0.0,0.3211,0.0,0.1605,0.0,0.4013,0.8428,193.0,79.0,34.0,0.0729,0.0,6.7031,14.3169,3.4608,6.8124,14.4991,4.2623,0.4698,0.0,0.0,0.2186,0.0,0.2914,0.0729,0.1093,0.8379,1.0,0.0,0.0
172.7,71.0,32.0,0.0282,0.0282,4.6739,8.1933,4.1671,4.9836,8.5031,4.6457,0.5861,0.0563,0.1126,0.0,0.0,0.6476,0.5913,0.0845,0.1971,190.5,75.0,27.0,0.0177,0.0,7.8115,16.5066,4.7541,8.3594,17.3549,5.3196,0.4817,0.0,0.0707,0.0177,0.0353,0.3888,0.3004,0.1414,0.0177,1.0,0.0,0.0
190.5,75.0,27.0,0.0177,0.0,7.8115,16.5066,4.7541,8.3594,17.3549,5.3196,0.4817,0.0,0.0707,0.0177,0.0353,0.3888,0.3004,0.1414,0.0177,172.7,71.0,32.0,0.0282,0.0282,4.6739,8.1933,4.1671,4.9836,8.5031,4.6457,0.5861,0.0563,0.1126,0.0,0.0,0.6476,0.5913,0.0845,0.1971,0.0,1.0,0.0
177.8,69.0,31.0,0.0272,0.0272,4.7891,10.8844,6.6667,5.8231,12.1088,7.483,0.4809,0.1361,0.2177,0.0816,0.0272,0.4354,0.4354,0.5986,0.0,175.3,70.0,32.0,0.0388,0.0775,2.5581,7.5969,5.1938,2.6357,7.6744,6.7054,0.3434,0.0,0.0,0.1163,0.0,0.0,0.6202,0.3488,0.5039,1.0,0.0,0.0
175.3,70.0,32.0,0.0388,0.0775,2.5581,7.5969,5.1938,2.6357,7.6744,6.7054,0.3434,0.0,0.0,0.1163,0.0,0.0,0.6202,0.3488,0.5039,177.8,69.0,31.0,0.0272,0.0272,4.7891,10.8844,6.6667,5.8231,12.1088,7.483,0.4809,0.1361,0.2177,0.0816,0.0272,0.4354,0.4354,0.5986,0.0,0.0,1.0,0.0
177.8,74.0,28.0,0.0,0.0,3.1667,5.9833,1.3,5.8,9.0833,3.5333,0.6385,0.0833,0.1167,0.15,0.0167,0.2833,0.05,0.4667,0.2833,177.8,73.0,34.0,0.0,0.0,4.3733,9.1674,3.1656,9.2589,15.5535,3.806,0.5953,0.2013,0.3477,0.1281,0.0366,0.3477,0.2196,0.5124,0.1281,0.0,1.0,0.0
177.8,73.0,34.0,0.0,0.0,4.3733,9.1674,3.1656,9.2589,15.5535,3.806,0.5953,0.2013,0.3477,0.1281,0.0366,0.3477,0.2196,0.5124,0.1281,177.8,74.0,28.0,0.0,0.0,3.1667,5.9833,1.3,5.8,9.0833,3.5333,0.6385,0.0833,0.1167,0.15,0.0167,0.2833,0.05,0.4667,0.2833,1.0,0.0,0.0
170.2,69.0,29.0,0.0701,0.035,2.8738,5.9229,2.278,3.8551,7.465,4.1706,0.5164,0.2103,0.4556,0.0,0.1752,0.1051,0.1402,0.7009,0.1051,177.8,74.0,36.0,0.0457,0.0,3.3816,7.4029,1.2795,6.032,10.3732,2.3305,0.5815,0.1371,0.5484,0.1828,0.2742,0.7312,0.1828,0.5484,0.2285,1.0,0.0,0.0
177.8,74.0,36.0,0.0457,0.0,3.3816,7.4029,1.2795,6.032,10.3732,2.3305,0.5815,0.1371,0.5484,0.1828,0.2742,0.7312,0.1828,0.5484,0.2285,170.2,69.0,29.0,0.0701,0.035,2.8738,5.9229,2.278,3.8551,7.465,4.1706,0.5164,0.2103,0.4556,0.0,0.1752,0.1051,0.1402,0.7009,0.1051,0.0,1.0,0.0
165.1,67.0,36.0,0.0174,0.0,4.4161,9.4407,3.3903,5.9635,11.1272,4.7986,0.5359,0.0522,0.0869,0.226,0.0869,0.7302,0.3477,0.226,0.2434,162.6,69.0,33.0,0.0333,0.0167,5.2833,12.8333,3.9,6.5333,14.2833,4.0833,0.4574,0.05,0.1333,0.0333,0.0,0.05,0.0667,0.9833,0.0833,1.0,0.0,0.0
162.6,69.0,33.0,0.0333,0.0167,5.2833,12.8333,3.9,6.5333,14.2833,4.0833,0.4574,0.05,0.1333,0.0333,0.0,0.05,0.0667,0.9833,0.0833,165.1,67.0,36.0,0.0174,0.0,4.4161,9.4407,3.3903,5.9635,11.1272,4.7986,0.5359,0.0522,0.0869,0.226,0.0869,0.7302,0.3477,0.226,0.2434,0.0,1.0,0.0
175.3,68.0,33.0,0.0774,0.0387,3.4429,8.3946,2.9787,4.7969,10.3288,5.3385,0.4644,0.0774,0.0774,0.3482,0.1161,0.1934,0.1934,0.2321,0.2708,165.1,65.0,24.0,0.0201,0.0201,8.5456,16.2086,6.339,10.4714,18.4152,6.5998,0.5686,0.0802,0.1605,0.0602,0.0,0.662,0.1404,0.2608,0.0401,0.0,1.0,0.0
165.1,65.0,24.0,0.0201,0.0201,8.5456,16.2086,6.339,10.4714,18.4152,6.5998,0.5686,0.0802,0.1605,0.0602,0.0,0.662,0.1404,0.2608,0.0401,175.3,68.0,33.0,0.0774,0.0387,3.4429,8.3946,2.9787,4.7969,10.3288,5.3385,0.4644,0.0774,0.0774,0.3482,0.1161,0.1934,0.1934,0.2321,0.2708,1.0,0.0,0.0
177.8,72.0,37.0,0.0337,0.0673,2.5575,5.7207,3.1632,3.6007,6.9994,5.4178,0.5144,0.1683,0.3365,0.0673,0.0673,0.8413,0.5721,0.5384,0.6394,180.3,72.0,37.0,0.0,0.0,5.2638,11.8096,3.5545,5.6135,12.1787,3.943,0.4609,0.0971,0.1748,0.0583,0.0194,0.0583,0.0777,0.1165,0.0583,1.0,0.0,0.0
180.3,72.0,37.0,0.0,0.0,5.2638,11.8096,3.5545,5.6135,12.1787,3.943,0.4609,0.0971,0.1748,0.0583,0.0194,0.0583,0.0777,0.1165,0.0583,177.8,72.0,37.0,0.0337,0.0673,2.5575,5.7207,3.1632,3.6007,6.9994,5.4178,0.5144,0.1683,0.3365,0.0673,0.0673,0.8413,0.5721,0.5384,0.6394,0.0,1.0,0.0
185.4,77.0,38.0,0.0,0.0,5.818,10.2796,1.7133,7.9595,12.5283,2.213,0.6353,0.1071,0.2855,0.0357,0.0,1.0708,0.464,2.0345,0.0357,190.5,75.0,34.0,0.0723,0.0,5.9976,10.7186,5.6122,6.2385,11.0317,5.9253,0.5655,0.1686,0.289,0.0,0.0482,0.3372,0.289,0.5058,0.0,0.0,1.0,0.0
190.5,75.0,34.0,0.0723,0.0,5.9976,10.7186,5.6122,6.2385,11.0317,5.9253,0.5655,0.1686,0.289,0.0,0.0482,0.3372,0.289,0.5058,0.0,185.4,77.0,38.0,0.0,0.0,5.818,10.2796,1.7133,7.9595,12.5283,2.213,0.6353,0.1071,0.2855,0.0357,0.0,1.0708,0.464,2.0345,0.0357,1.0,0.0,0.0
162.6,68.0,39.0,0.0179,0.0,4.767,9.4086,5.3226,5.4659,10.1613,6.6846,0.5379,0.1254,0.233,0.0179,0.0,0.1075,0.4122,0.1434,0.1613,165.1,65.0,32.0,0.0,0.0167,3.35,6.0,2.25,6.25,9.55,3.7333,0.6545,0.1667,0.3667,0.0667,0.0333,0.35,0.2,1.2,0.1,0.0,1.0,0.0
165.1,65.0,32.0,0.0,0.0167,3.35,6.0,2.25,6.25,9.55,3.7333,0.6545,0.1667,0.3667,0.0667,0.0333,0.35,0.2,1.2,0.1,162.6,68.0,39.0,0.0179,0.0,4.767,9.4086,5.3226,5.4659,10.1613,6.6846,0.5379,0.1254,0.233,0.0179,0.0,0.1075,0.4122,0.1434,0.1613,1.0,0.0,0.0
177.8,73.0,31.0,0.2542,0.1271,7.7542,13.6017,3.4322,10.678,17.6695,5.339,0.6043,0.3814,0.5085,0.0,0.2542,1.0169,0.2542,2.7966,1.1441,180.3,69.0,34.0,0.0966,0.0,4.2512,7.5845,3.0193,5.2657,8.6715,4.4686,0.6072,0.0,0.0,0.5314,0.0,0.4348,0.2657,0.3623,1.1111,1.0,0.0,0.0
180.3,69.0,34.0,0.0966,0.0,4.2512,7.5845,3.0193,5.2657,8.6715,4.4686,0.6072,0.0,0.0,0.5314,0.0,0.4348,0.2657,0.3623,1.1111,177.8,73.0,31.0,0.2542,0.1271,7.7542,13.6017,3.4322,10.678,17.6695,5.339,0.6043,0.3814,0.5085,0.0,0.2542,1.0169,0.2542,2.7966,1.1441,0.0,1.0,0.0
182.9,75.0,43.0,0.0738,0.0,4.3525,8.459,2.877,5.4836,9.7131,4.9672,0.5646,0.0984,0.1475,0.123,0.0,0.4918,0.959,0.1721,0.3934,185.4,72.0,28.0,0.0,0.0376,5.7179,13.1285,4.326,6.2069,13.8433,5.0408,0.4484,0.1881,0.2633,0.1505,0.1129,0.7147,1.0157,0.1505,0.3009,0.0,1.0,0.0
185.4,72.0,28.0,0.0,0.0376,5.7179,13.1285,4.326,6.2069,13.8433,5.0408,0.4484,0.1881,0.2633,0.1505,0.1129,0.7147,1.0157,0.1505,0.3009,182.9,75.0,43.0,0.0738,0.0,4.3525,8.459,2.877,5.4836,9.7131,4.9672,0.5646,0.0984,0.1475,0.123,0.0,0.4918,0.959,0.1721,0.3934,1.0,0.0,0.0
180.3,72.0,38.0,0.0447,0.0,5.0317,12.1208,6.6642,5.2777,12.4562,6.776,0.4237,0.0447,0.1342,0.0224,0.0,0.0447,0.1789,0.4473,0.0,182.9,75.0,34.0,0.1219,0.1625,3.6967,6.1341,2.0718,8.4496,12.4712,3.6561,0.6775,0.1625,0.2437,0.0,0.0406,0.0812,0.1625,1.5843,0.8125,0.0,1.0,0.0
182.9,75.0,34.0,0.1219,0.1625,3.6967,6.1341,2.0718,8.4496,12.4712,3.6561,0.6775,0.1625,0.2437,0.0,0.0406,0.0812,0.1625,1.5843,0.8125,180.3,72.0,38.0,0.0447,0.0,5.0317,12.1208,6.6642,5.2777,12.4562,6.776,0.4237,0.0447,0.1342,0.0224,0.0,0.0447,0.1789,0.4473,0.0,1.0,0.0,0.0
175.3,72.0,38.0,0.0,0.0645,6.5126,12.4772,5.9645,7.7055,13.7023,6.7706,0.5624,0.0322,0.0645,0.0645,0.0645,1.6765,0.806,0.0,0.0645,172.7,69.0,30.0,0.0509,0.0254,3.4606,6.9975,4.1476,5.0382,8.9059,6.0051,0.5657,0.1272,0.2545,0.0509,0.0254,0.2545,0.4326,0.229,0.4071,0.0,1.0,0.0
172.7,69.0,30.0,0.0509,0.0254,3.4606,6.9975,4.1476,5.0382,8.9059,6.0051,0.5657,0.1272,0.2545,0.0509,0.0254,0.2545,0.4326,0.229,0.4071,175.3,72.0,38.0,0.0,0.0645,6.5126,12.4772,5.9645,7.7055,13.7023,6.7706,0.5624,0.0322,0.0645,0.0645,0.0645,1.6765,0.806,0.0,0.0645,1.0,0.0,0.0
188.0,77.0,28.0,0.0201,0.0,2.3719,5.3065,2.5528,3.598,6.6533,5.2462,0.5408,0.3015,0.4422,0.1005,0.0603,0.0603,0.402,0.6231,0.1206,198.1,80.0,38.0,0.0,0.0832,2.079,3.9085,2.578,5.447,8.4407,3.7422,0.6453,0.1663,0.499,0.0,0.0,0.0,0.5821,0.499,0.2079,1.0,0.0,0.0
198.1,80.0,38.0,0.0,0.0832,2.079,3.9085,2.578,5.447,8.4407,3.7422,0.6453,0.1663,0.499,0.0,0.0,0.0,0.5821,0.499,0.2079,188.0,77.0,28.0,0.0201,0.0,2.3719,5.3065,2.5528,3.598,6.6533,5.2462,0.5408,0.3015,0.4422,0.1005,0.0603,0.0603,0.402,0.6231,0.1206,0.0,1.0,0.0
180.3,76.0,40.0,0.0694,0.0,3.6343,8.4722,3.6574,4.3981,9.3287,7.0139,0.4715,0.0,0.0463,0.162,0.0231,0.3472,0.8102,0.4861,0.463,177.8,75.0,38.0,0.0483,0.0,5.6499,10.2616,6.6881,6.2052,10.8893,6.833,0.5698,0.0,0.0,0.0,0.0,0.3863,0.2414,0.1449,0.0,0.0,1.0,0.0
177.8,75.0,38.0,0.0483,0.0,5.6499,10.2616,6.6881,6.2052,10.8893,6.833,0.5698,0.0,0.0,0.0,0.0,0.3863,0.2414,0.1449,0.0,180.3,76.0,40.0,0.0694,0.0,3.6343,8.4722,3.6574,4.3981,9.3287,7.0139,0.4715,0.0,0.0463,0.162,0.0231,0.3472,0.8102,0.4861,0.463,1.0,0.0,0.0
180.3,73.0,31.0,0.0,0.0286,4.3408,7.8248,1.5992,7.6821,11.4231,2.6559,0.6725,0.1999,0.514,0.0,0.0571,0.3713,0.2285,2.8558,0.3427,190.5,80.0,37.0,0.0754,0.0377,4.1106,7.2407,3.7712,4.6386,7.8441,5.242,0.5913,0.0,0.0,0.1886,0.0377,1.3199,0.792,0.264,0.7165,1.0,0.0,0.0
190.5,80.0,37.0,0.0754,0.0377,4.1106,7.2407,3.7712,4.6386,7.8441,5.242,0.5913,0.0,0.0,0.1886,0.0377,1.3199,0.792,0.264,0.7165,180.3,73.0,31.0,0.0,0.0286,4.3408,7.8248,1.5992,7.6821,11.4231,2.6559,0.6725,0.1999,0.514,0.0,0.0571,0.3713,0.2285,2.8558,0.3427,0.0,1.0,0.0
180.3,69.0,34.0,0.0694,0.0,6.4352,16.0185,3.6806,6.5046,16.1343,3.8426,0.4032,0.0,0.0,0.0926,0.0,0.3241,0.2083,0.2546,0.0463,175.3,72.0,37.0,0.0,0.0,4.5595,9.1691,2.4551,5.9123,10.6973,4.309,0.5527,0.1754,0.3257,0.0501,0.1002,1.3278,0.3257,0.3507,0.1503,1.0,0.0,0.0
175.3,72.0,37.0,0.0,0.0,4.5595,9.1691,2.4551,5.9123,10.6973,4.309,0.5527,0.1754,0.3257,0.0501,0.1002,1.3278,0.3257,0.3507,0.1503,180.3,69.0,34.0,0.0694,0.0,6.4352,16.0185,3.6806,6.5046,16.1343,3.8426,0.4032,0.0,0.0,0.0926,0.0,0.3241,0.2083,0.2546,0.0463,0.0,1.0,0.0
185.4,72.0,35.0,0.1402,0.0,8.8318,14.8598,5.7944,9.2523,15.3271,6.1215,0.6037,0.0,0.0467,0.0935,0.0,1.215,0.8879,0.9813,0.0,182.9,75.0,34.0,0.0413,0.0,4.5376,9.034,3.9601,4.9502,9.5703,5.7133,0.5172,0.0413,0.0825,0.0413,0.0,0.2475,0.1856,0.1031,0.6188,1.0,0.0,0.0
182.9,75.0,34.0,0.0413,0.0,4.5376,9.034,3.9601,4.9502,9.5703,5.7133,0.5172,0.0413,0.0825,0.0413,0.0,0.2475,0.1856,0.1031,0.6188,185.4,72.0,35.0,0.1402,0.0,8.8318,14.8598,5.7944,9.2523,15.3271,6.1215,0.6037,0.0,0.0467,0.0935,0.0,1.215,0.8879,0.9813,0.0,0.0,1.0,0.0
190.5,81.0,33.0,0.0,0.0,4.0451,6.8039,3.0635,8.6827,11.7969,4.0621,0.736,0.1016,0.2031,0.1862,0.0846,0.457,0.4739,0.7955,0.8632,185.4,74.0,39.0,0.0975,0.0244,7.8505,16.9687,6.0463,8.3868,17.5538,6.2657,0.4778,0.0244,0.0731,0.0244,0.0244,0.1463,0.0488,0.1463,0.4145,0.0,1.0,0.0
185.4,74.0,39.0,0.0975,0.0244,7.8505,16.9687,6.0463,8.3868,17.5538,6.2657,0.4778,0.0244,0.0731,0.0244,0.0244,0.1463,0.0488,0.1463,0.4145,190.5,81.0,33.0,0.0,0.0,4.0451,6.8039,3.0635,8.6827,11.7969,4.0621,0.736,0.1016,0.2031,0.1862,0.0846,0.457,0.4739,0.7955,0.8632,1.0,0.0,0.0
177.8,73.0,40.0,0.0531,0.0,3.4218,7.878,2.8382,4.0584,8.5146,4.0318,0.4766,0.0531,0.0796,0.1061,0.0,1.061,0.3714,0.3448,1.2732,185.4,77.0,26.0,0.0187,0.0,5.3525,14.1859,4.6787,5.4648,14.5228,4.7162,0.3763,0.0,0.0187,0.0187,0.0187,0.2059,0.1123,0.4117,0.0,1.0,0.0,0.0
