,Height1,Reach1,Age 1,Knockdowns PM 1,Gets Knocked Down PM 1,Sig Strikes Landed PM 1,Sig Strikes Attempted PM 1,Sig Strikes Absorbed PM 1,Strikes Landed PM 1,Strikes Attempted PM 1,Strikes Absorbed PM 1,Strike Accuracy 1,Takedowns PM 1,Takedown Attempts PM 1,Gets Taken Down PM 1,Submission Attempts PM 1,Clinch Strikes PM 1,Clinch Strikes Taken PM 1,Grounds Strikes PM 1,Ground Strikes Taken PM 1,Height 2,Reach 2,Age 2,Knockdowns PM 2,Gets Knocked Down PM 2,Sig Strikes Landed PM 2,Sig Strikes Attempted PM 2,Sig Strikes Absorbed PM 2,Strikes Landed PM 2,Strikes Attempted PM 2,Strikes Absorbed PM 2,Strike Accuracy 2,Takedowns PM 2,Takedown Attempts PM 2,Gets Taken Down PM 2,Submission Attempts PM 2,Clinch Strikes PM 2,Clinch Strikes Taken PM 2,Grounds Strikes PM 2,Ground Strikes Taken PM 2,Win,Loss
2579,180.3,74.0,32.0,0.0969,0.0242,2.6392,5.908,3.0508,3.0024,6.2954,6.0048,0.4769,0.0,0.0,0.0242,0.0,0.0484,0.9927,0.1211,0.0969,193.0,82.0,36.0,0.0,0.02,3.7037,6.5065,1.3013,6.987,10.1301,6.0661,0.6897,0.2402,0.3403,0.1802,0.0,1.3213,0.1802,1.0811,0.5405,0.0,1.0
2580,182.9,75.0,30.0,0.109,0.0,3.079,4.8774,2.1253,5.0681,6.921,4.3052,0.7323,0.0545,0.109,0.2452,0.1362,0.654,0.5722,0.8719,0.436,170.2,72.0,28.0,0.0169,0.0169,1.5687,3.7953,2.3109,3.8965,6.3593,5.2123,0.6127,0.1349,0.2362,0.2024,0.0337,0.2699,0.388,0.388,0.5566,1.0,0.0
2581,170.2,72.0,28.0,0.0169,0.0169,1.5687,3.7953,2.3109,3.8965,6.3593,5.2123,0.6127,0.1349,0.2362,0.2024,0.0337,0.2699,0.388,0.388,0.5566,182.9,75.0,30.0,0.109,0.0,3.079,4.8774,2.1253,5.0681,6.921,4.3052,0.7323,0.0545,0.109,0.2452,0.1362,0.654,0.5722,0.8719,0.436,0.0,1.0
2582,167.6,68.0,27.0,0.0367,0.0183,3.5963,9.2844,1.9083,5.578,11.5963,3.1743,0.481,0.1651,0.3486,0.1284,0.0367,0.2385,0.2202,0.4404,0.0917,165.1,67.0,30.0,0.0,0.0421,2.0225,5.6039,1.5169,4.5084,8.2584,5.8567,0.5459,0.1685,0.7163,0.1264,0.1685,0.4213,0.1264,0.6742,0.4635,1.0,0.0
2583,165.1,67.0,30.0,0.0,0.0421,2.0225,5.6039,1.5169,4.5084,8.2584,5.8567,0.5459,0.1685,0.7163,0.1264,0.1685,0.4213,0.1264,0.6742,0.4635,167.6,68.0,27.0,0.0367,0.0183,3.5963,9.2844,1.9083,5.578,11.5963,3.1743,0.481,0.1651,0.3486,0.1284,0.0367,0.2385,0.2202,0.4404,0.0917,0.0,1.0
2584,188.0,80.0,36.0,0.2755,0.0,7.6464,13.4328,1.5155,11.504,17.7727,3.3065,0.6473,0.0689,0.2755,0.1378,0.0,2.8243,0.4133,4.2021,0.4133,193.0,77.0,27.0,0.1475,0.0,7.2566,15.4867,2.1829,7.9646,16.2537,2.2419,0.49,0.0295,0.059,0.0295,0.0,1.1799,0.2655,0.5015,0.0,0.0,1.0
2585,193.0,77.0,27.0,0.1475,0.0,7.2566,15.4867,2.1829,7.9646,16.2537,2.2419,0.49,0.0295,0.059,0.0295,0.0,1.1799,0.2655,0.5015,0.0,188.0,80.0,36.0,0.2755,0.0,7.6464,13.4328,1.5155,11.504,17.7727,3.3065,0.6473,0.0689,0.2755,0.1378,0.0,2.8243,0.4133,4.2021,0.4133,1.0,0.0
2586,182.9,71.0,33.0,0.0485,0.0485,3.3226,7.1544,2.0614,4.2441,8.3185,5.3112,0.5102,0.097,0.6791,0.1698,0.0,1.1641,0.485,1.0428,0.2183,185.4,72.0,33.0,0.0,0.0284,1.592,3.6816,1.6205,3.5963,6.1692,2.3738,0.5829,0.199,0.5686,0.0,0.0284,0.199,0.0995,0.7392,0.1706,1.0,0.0
2587,185.4,72.0,33.0,0.0,0.0284,1.592,3.6816,1.6205,3.5963,6.1692,2.3738,0.5829,0.199,0.5686,0.0,0.0284,0.199,0.0995,0.7392,0.1706,182.9,71.0,33.0,0.0485,0.0485,3.3226,7.1544,2.0614,4.2441,8.3185,5.3112,0.5102,0.097,0.6791,0.1698,0.0,1.1641,0.485,1.0428,0.2183,0.0,1.0
2588,175.3,73.0,34.0,0.0435,0.0,3.0686,7.5517,2.0457,4.6355,9.3362,4.7661,0.4965,0.0435,0.0871,0.1523,0.0871,0.4135,0.4788,0.914,0.6094,175.3,70.0,27.0,0.0267,0.0133,5.1733,16.1867,4.48,5.8267,16.96,4.8933,0.3436,0.0267,0.0533,0.1467,0.0133,0.2933,0.2533,0.1733,0.1467,0.0,1.0
2589,175.3,70.0,27.0,0.0267,0.0133,5.1733,16.1867,4.48,5.8267,16.96,4.8933,0.3436,0.0267,0.0533,0.1467,0.0133,0.2933,0.2533,0.1733,0.1467,175.3,73.0,34.0,0.0435,0.0,3.0686,7.5517,2.0457,4.6355,9.3362,4.7661,0.4965,0.0435,0.0871,0.1523,0.0871,0.4135,0.4788,0.914,0.6094,1.0,0.0
2590,185.4,73.0,33.0,0.0682,0.0,2.045,5.5215,2.863,3.5583,7.1029,4.0763,0.501,0.0409,0.0954,0.0545,0.0,0.5862,0.5181,0.2318,0.3272,185.4,76.0,34.0,0.022,0.0,4.0939,11.2693,4.27,5.6787,13.0301,5.1064,0.4358,0.1321,0.3081,0.022,0.0,0.4182,0.3522,0.3302,0.7483,1.0,0.0
2591,185.4,76.0,34.0,0.022,0.0,4.0939,11.2693,4.27,5.6787,13.0301,5.1064,0.4358,0.1321,0.3081,0.022,0.0,0.4182,0.3522,0.3302,0.7483,185.4,73.0,33.0,0.0682,0.0,2.045,5.5215,2.863,3.5583,7.1029,4.0763,0.501,0.0409,0.0954,0.0545,0.0,0.5862,0.5181,0.2318,0.3272,0.0,1.0
2592,175.3,70.0,27.0,0.0526,0.0132,2.8277,8.2201,2.2753,4.3007,9.9299,4.4191,0.4331,0.0395,0.0658,0.263,0.0,0.2893,0.2367,0.2499,0.4472,175.3,71.0,26.0,0.0174,0.0,3.9373,9.3728,1.5157,7.23,12.8746,2.4564,0.5616,0.2265,0.4355,0.1568,0.0697,1.0801,0.5226,1.115,0.0,0.0,1.0
2593,175.3,71.0,26.0,0.0174,0.0,3.9373,9.3728,1.5157,7.23,12.8746,2.4564,0.5616,0.2265,0.4355,0.1568,0.0697,1.0801,0.5226,1.115,0.0,175.3,70.0,27.0,0.0526,0.0132,2.8277,8.2201,2.2753,4.3007,9.9299,4.4191,0.4331,0.0395,0.0658,0.263,0.0,0.2893,0.2367,0.2499,0.4472,1.0,0.0
2594,198.1,79.0,28.0,0.0176,0.0,1.4608,4.4529,2.1825,4.6465,7.9026,3.7489,0.588,0.0352,0.0352,0.3168,0.1232,0.6688,0.2288,0.2816,1.32,182.9,74.0,30.0,0.0216,0.0,2.7381,6.1444,2.9105,4.1394,7.5889,5.6917,0.5455,0.0647,0.1509,0.1509,0.0431,0.6252,0.7546,0.345,0.733,0.0,1.0
2595,182.9,74.0,30.0,0.0216,0.0,2.7381,6.1444,2.9105,4.1394,7.5889,5.6917,0.5455,0.0647,0.1509,0.1509,0.0431,0.6252,0.7546,0.345,0.733,198.1,79.0,28.0,0.0176,0.0,1.4608,4.4529,2.1825,4.6465,7.9026,3.7489,0.588,0.0352,0.0352,0.3168,0.1232,0.6688,0.2288,0.2816,1.32,1.0,0.0
2596,185.4,74.0,33.0,0.0869,0.0174,2.2428,4.4509,2.069,2.9731,5.2507,3.4773,0.5662,0.0869,0.1739,0.0174,0.0174,0.3999,0.8345,0.2782,0.1043,185.4,75.0,48.0,0.0,0.0841,3.0263,5.7373,1.9965,5.2539,8.2172,5.5692,0.6394,0.0841,0.3363,0.063,0.063,1.4081,0.5044,0.4834,0.3573,1.0,0.0
2597,185.4,75.0,48.0,0.0,0.0841,3.0263,5.7373,1.9965,5.2539,8.2172,5.5692,0.6394,0.0841,0.3363,0.063,0.063,1.4081,0.5044,0.4834,0.3573,185.4,74.0,33.0,0.0869,0.0174,2.2428,4.4509,2.069,2.9731,5.2507,3.4773,0.5662,0.0869,0.1739,0.0174,0.0174,0.3999,0.8345,0.2782,0.1043,0.0,1.0
2598,182.9,74.0,40.0,0.0,0.0553,2.6532,6.9645,1.824,4.7812,9.2584,2.7361,0.5164,0.2211,0.4422,0.0553,0.0276,0.1382,0.2211,0.7186,0.4698,180.3,71.0,36.0,0.0,0.0,2.6951,6.5538,1.62,6.4507,10.6333,2.6804,0.6066,0.162,0.648,0.0442,0.0884,0.81,0.2504,0.81,0.0884,1.0,0.0
2599,180.3,71.0,36.0,0.0,0.0,2.6951,6.5538,1.62,6.4507,10.6333,2.6804,0.6066,0.162,0.648,0.0442,0.0884,0.81,0.2504,0.81,0.0884,182.9,74.0,40.0,0.0,0.0553,2.6532,6.9645,1.824,4.7812,9.2584,2.7361,0.5164,0.2211,0.4422,0.0553,0.0276,0.1382,0.2211,0.7186,0.4698,0.0,1.0
2600,190.5,80.0,36.0,0.0,0.0377,1.0937,2.0365,2.5644,4.4123,5.7322,6.1471,0.7697,0.1131,0.3394,0.1508,0.1886,0.4148,0.2263,0.3394,2.0365,185.4,76.0,33.0,0.0385,0.0385,3.3526,8.2466,3.6224,4.7784,9.7881,4.4701,0.4882,0.1541,0.3083,0.1927,0.1156,0.1927,0.0385,1.1946,1.079,1.0,0.0
2601,185.4,76.0,33.0,0.0385,0.0385,3.3526,8.2466,3.6224,4.7784,9.7881,4.4701,0.4882,0.1541,0.3083,0.1927,0.1156,0.1927,0.0385,1.1946,1.079,190.5,80.0,36.0,0.0,0.0377,1.0937,2.0365,2.5644,4.4123,5.7322,6.1471,0.7697,0.1131,0.3394,0.1508,0.1886,0.4148,0.2263,0.3394,2.0365,0.0,1.0
2602,188.0,78.0,27.0,0.0766,0.0,3.3957,7.6851,2.1702,6.9957,11.7702,4.7234,0.5944,0.2043,0.2553,0.0511,0.0,0.5617,0.3064,0.5872,0.2553,182.9,74.0,29.0,0.033,0.0165,1.6667,4.1749,2.3762,3.8944,6.5842,6.2871,0.5915,0.033,0.0825,0.2145,0.0,0.7591,0.396,0.231,0.9076,1.0,0.0
2603,182.9,74.0,29.0,0.033,0.0165,1.6667,4.1749,2.3762,3.8944,6.5842,6.2871,0.5915,0.033,0.0825,0.2145,0.0,0.7591,0.396,0.231,0.9076,188.0,78.0,27.0,0.0766,0.0,3.3957,7.6851,2.1702,6.9957,11.7702,4.7234,0.5944,0.2043,0.2553,0.0511,0.0,0.5617,0.3064,0.5872,0.2553,0.0,1.0
2604,185.4,75.0,29.0,0.0295,0.0,2.0039,5.776,4.0079,3.1238,7.0138,6.6896,0.4454,0.0295,0.0884,0.2947,0.0589,0.3242,0.501,0.4126,1.3556,177.8,75.0,30.0,0.0,0.0165,5.3403,10.5814,2.6288,6.167,11.4412,4.2491,0.539,0.0331,0.0496,0.1157,0.0,1.5045,0.7936,0.3307,0.3472,0.0,1.0
2605,177.8,75.0,30.0,0.0,0.0165,5.3403,10.5814,2.6288,6.167,11.4412,4.2491,0.539,0.0331,0.0496,0.1157,0.0,1.5045,0.7936,0.3307,0.3472,185.4,75.0,29.0,0.0295,0.0,2.0039,5.776,4.0079,3.1238,7.0138,6.6896,0.4454,0.0295,0.0884,0.2947,0.0589,0.3242,0.501,0.4126,1.3556,1.0,0.0
2606,185.4,76.0,29.0,0.0641,0.0,3.3654,6.1378,2.3878,4.6474,7.5321,4.391,0.617,0.0962,0.3205,0.1923,0.0321,0.9615,0.4006,0.4647,0.8654,193.0,84.0,24.0,0.0,0.0,4.3451,9.4458,0.9824,5.8186,11.2594,1.2469,0.5168,0.2267,0.2645,0.0,0.1511,0.1511,0.0378,2.4181,0.1134,0.0,1.0
2607,193.0,84.0,24.0,0.0,0.0,4.3451,9.4458,0.9824,5.8186,11.2594,1.2469,0.5168,0.2267,0.2645,0.0,0.1511,0.1511,0.0378,2.4181,0.1134,185.4,76.0,29.0,0.0641,0.0,3.3654,6.1378,2.3878,4.6474,7.5321,4.391,0.617,0.0962,0.3205,0.1923,0.0321,0.9615,0.4006,0.4647,0.8654,1.0,0.0
2608,185.4,74.0,30.0,0.0,0.0,1.7942,6.6982,2.6165,3.8425,9.3147,6.5936,0.4125,0.0897,0.1495,0.1346,0.0748,0.0897,0.1794,0.2841,0.5383,182.9,74.0,32.0,0.0426,0.0,2.4051,4.7464,1.724,3.448,5.8106,5.8531,0.5934,0.1064,0.2341,0.149,0.1277,0.4683,0.1277,0.5534,0.6598,0.0,1.0
2609,182.9,74.0,32.0,0.0426,0.0,2.4051,4.7464,1.724,3.448,5.8106,5.8531,0.5934,0.1064,0.2341,0.149,0.1277,0.4683,0.1277,0.5534,0.6598,185.4,74.0,30.0,0.0,0.0,1.7942,6.6982,2.6165,3.8425,9.3147,6.5936,0.4125,0.0897,0.1495,0.1346,0.0748,0.0897,0.1794,0.2841,0.5383,1.0,0.0
2610,182.9,74.0,34.0,0.0,0.0176,2.6784,4.7401,1.1278,4.8634,7.207,3.207,0.6748,0.4581,0.8458,0.0,0.0352,0.37,0.5639,1.3392,0.1586,182.9,74.0,35.0,0.0198,0.0198,2.2398,5.3915,1.8434,6.4222,10.0099,3.4093,0.6416,0.1388,0.4955,0.0991,0.1388,0.218,0.2577,0.7532,0.337,0.0,1.0
2611,182.9,74.0,35.0,0.0198,0.0198,2.2398,5.3915,1.8434,6.4222,10.0099,3.4093,0.6416,0.1388,0.4955,0.0991,0.1388,0.218,0.2577,0.7532,0.337,182.9,74.0,34.0,0.0,0.0176,2.6784,4.7401,1.1278,4.8634,7.207,3.207,0.6748,0.4581,0.8458,0.0,0.0352,0.37,0.5639,1.3392,0.1586,1.0,0.0
2612,172.7,70.0,32.0,0.0479,0.016,2.4454,5.4342,1.902,5.9297,9.382,4.4113,0.632,0.1438,0.2557,0.0799,0.0639,0.3197,0.2238,0.9909,0.5274,177.8,71.0,27.0,0.0156,0.0,1.3704,5.4503,1.4794,3.348,7.6927,2.4916,0.4352,0.4205,0.7319,0.0156,0.0779,0.2024,0.3582,0.3426,0.0779,0.0,1.0
2613,177.8,71.0,27.0,0.0156,0.0,1.3704,5.4503,1.4794,3.348,7.6927,2.4916,0.4352,0.4205,0.7319,0.0156,0.0779,0.2024,0.3582,0.3426,0.0779,172.7,70.0,32.0,0.0479,0.016,2.4454,5.4342,1.902,5.9297,9.382,4.4113,0.632,0.1438,0.2557,0.0799,0.0639,0.3197,0.2238,0.9909,0.5274,1.0,0.0
2614,177.8,72.0,29.0,0.0121,0.0121,2.8929,7.8313,3.1471,3.3528,8.3276,4.999,0.4026,0.0605,0.5931,0.0363,0.0484,0.1452,0.7141,0.6778,0.5205,182.9,72.0,29.0,0.0194,0.0,2.1526,4.7123,2.1913,3.7233,6.3995,3.5682,0.5818,0.1164,0.1939,0.1551,0.2521,0.6981,0.3878,0.5818,0.2327,1.0,0.0
2615,182.9,72.0,29.0,0.0194,0.0,2.1526,4.7123,2.1913,3.7233,6.3995,3.5682,0.5818,0.1164,0.1939,0.1551,0.2521,0.6981,0.3878,0.5818,0.2327,177.8,72.0,29.0,0.0121,0.0121,2.8929,7.8313,3.1471,3.3528,8.3276,4.999,0.4026,0.0605,0.5931,0.0363,0.0484,0.1452,0.7141,0.6778,0.5205,0.0,1.0
2616,188.0,76.0,28.0,0.0,0.0277,1.8811,4.26,1.1895,4.7856,7.3859,3.1812,0.6479,0.332,0.4979,0.0277,0.1383,0.3873,0.1107,0.9405,0.1383,182.9,71.0,33.0,0.0181,0.0361,3.3614,7.0482,2.1867,4.4458,8.3675,4.9157,0.5313,0.1084,0.7229,0.1627,0.0361,1.2289,0.5602,0.9759,0.3795,0.0,1.0
2617,182.9,71.0,33.0,0.0181,0.0361,3.3614,7.0482,2.1867,4.4458,8.3675,4.9157,0.5313,0.1084,0.7229,0.1627,0.0361,1.2289,0.5602,0.9759,0.3795,188.0,76.0,28.0,0.0,0.0277,1.8811,4.26,1.1895,4.7856,7.3859,3.1812,0.6479,0.332,0.4979,0.0277,0.1383,0.3873,0.1107,0.9405,0.1383,1.0,0.0
2618,175.3,70.0,32.0,0.0109,0.0,2.6234,6.9884,2.0138,4.7351,9.1546,3.3309,0.5172,0.0327,0.0653,0.0435,0.0109,0.7293,0.2504,0.3048,0.2068,182.9,74.0,33.0,0.0,0.0,2.8133,5.76,1.4,9.2267,12.8933,2.6,0.7156,0.3067,0.52,0.0133,0.04,0.8,0.6267,0.96,0.0533,1.0,0.0
2619,182.9,74.0,33.0,0.0,0.0,2.8133,5.76,1.4,9.2267,12.8933,2.6,0.7156,0.3067,0.52,0.0133,0.04,0.8,0.6267,0.96,0.0533,175.3,70.0,32.0,0.0109,0.0,2.6234,6.9884,2.0138,4.7351,9.1546,3.3309,0.5172,0.0327,0.0653,0.0435,0.0109,0.7293,0.2504,0.3048,0.2068,0.0,1.0
2620,185.4,75.0,32.0,0.0,0.0478,4.4155,13.119,2.9012,4.8778,13.661,3.3316,0.3571,0.1275,0.2869,0.0319,0.0159,0.1753,0.1913,0.2391,0.2072,185.4,73.0,39.0,0.1647,0.0,4.2269,8.0421,2.2232,7.9048,12.6807,5.4346,0.6234,0.1372,0.247,0.0823,0.0274,1.3724,1.0704,1.5371,0.247,1.0,0.0
2621,185.4,73.0,39.0,0.1647,0.0,4.2269,8.0421,2.2232,7.9048,12.6807,5.4346,0.6234,0.1372,0.247,0.0823,0.0274,1.3724,1.0704,1.5371,0.247,185.4,75.0,32.0,0.0,0.0478,4.4155,13.119,2.9012,4.8778,13.661,3.3316,0.3571,0.1275,0.2869,0.0319,0.0159,0.1753,0.1913,0.2391,0.2072,0.0,1.0
2622,177.8,71.0,34.0,0.0184,0.0184,2.4678,8.6924,1.6943,4.6593,11.3076,3.2413,0.4121,0.221,0.442,0.1105,0.1473,0.1473,0.3315,0.6077,0.1842,167.6,70.0,32.0,0.0668,0.0,4.2778,16.4872,3.0301,4.7456,17.0887,3.3197,0.2777,0.0446,0.1782,0.0668,0.0668,0.2005,0.2005,0.2005,0.0446,0.0,1.0
2623,167.6,70.0,32.0,0.0668,0.0,4.2778,16.4872,3.0301,4.7456,17.0887,3.3197,0.2777,0.0446,0.1782,0.0668,0.0668,0.2005,0.2005,0.2005,0.0446,177.8,71.0,34.0,0.0184,0.0184,2.4678,8.6924,1.6943,4.6593,11.3076,3.2413,0.4121,0.221,0.442,0.1105,0.1473,0.1473,0.3315,0.6077,0.1842,1.0,0.0
2624,188.0,77.0,36.0,0.0459,0.0,2.5917,4.2661,1.4679,3.1766,4.9656,4.2546,0.6397,0.0229,0.0229,0.0459,0.0344,0.1376,0.0688,0.5849,0.8486,182.9,74.0,34.0,0.0286,0.0,1.1725,2.2593,2.3737,2.0877,3.2316,6.8065,0.646,0.0,0.0,0.1716,0.0858,0.3432,0.6864,0.6006,1.4585,1.0,0.0
2625,182.9,74.0,34.0,0.0286,0.0,1.1725,2.2593,2.3737,2.0877,3.2316,6.8065,0.646,0.0,0.0,0.1716,0.0858,0.3432,0.6864,0.6006,1.4585,188.0,77.0,36.0,0.0459,0.0,2.5917,4.2661,1.4679,3.1766,4.9656,4.2546,0.6397,0.0229,0.0229,0.0459,0.0344,0.1376,0.0688,0.5849,0.8486,0.0,1.0
2626,190.5,77.0,32.0,0.0,0.0564,3.7518,11.3258,2.299,5.7123,13.6107,3.4697,0.4197,0.0282,0.0564,0.1269,0.0846,0.3244,0.2539,0.8039,0.8322,185.4,76.0,36.0,0.0412,0.0,3.9095,9.321,2.3251,4.4444,9.9383,2.9424,0.4472,0.0206,0.0617,0.144,0.0,0.3704,0.3704,0.1646,0.3909,1.0,0.0
2627,185.4,76.0,36.0,0.0412,0.0,3.9095,9.321,2.3251,4.4444,9.9383,2.9424,0.4472,0.0206,0.0617,0.144,0.0,0.3704,0.3704,0.1646,0.3909,190.5,77.0,32.0,0.0,0.0564,3.7518,11.3258,2.299,5.7123,13.6107,3.4697,0.4197,0.0282,0.0564,0.1269,0.0846,0.3244,0.2539,0.8039,0.8322,0.0,1.0
2628,193.0,84.0,24.0,0.0311,0.0,4.3568,8.4025,1.805,6.0062,10.3631,3.0809,0.5796,0.3423,0.4668,0.0,0.0311,0.8091,0.9025,1.9917,0.1245,188.0,74.0,28.0,0.0673,0.0,2.7242,7.4159,1.3621,4.9944,9.9888,2.1188,0.5,0.2691,0.6054,0.0,0.0336,0.3868,0.1177,0.7904,0.0168,1.0,0.0
2629,188.0,74.0,28.0,0.0673,0.0,2.7242,7.4159,1.3621,4.9944,9.9888,2.1188,0.5,0.2691,0.6054,0.0,0.0336,0.3868,0.1177,0.7904,0.0168,193.0,84.0,24.0,0.0311,0.0,4.3568,8.4025,1.805,6.0062,10.3631,3.0809,0.5796,0.3423,0.4668,0.0,0.0311,0.8091,0.9025,1.9917,0.1245,0.0,1.0
2630,175.3,71.0,28.0,0.0359,0.018,2.604,6.501,1.8677,2.9273,6.8243,3.6995,0.4289,0.0718,0.1437,0.2514,0.0,0.2694,0.2335,0.2335,0.0718,177.8,70.0,29.0,0.0338,0.0169,3.3108,8.5304,2.1284,5.1858,10.7264,4.2568,0.4835,0.1182,0.1858,0.152,0.1689,0.2027,0.1858,0.3885,0.152,1.0,0.0
2631,177.8,70.0,29.0,0.0338,0.0169,3.3108,8.5304,2.1284,5.1858,10.7264,4.2568,0.4835,0.1182,0.1858,0.152,0.1689,0.2027,0.1858,0.3885,0.152,175.3,71.0,28.0,0.0359,0.018,2.604,6.501,1.8677,2.9273,6.8243,3.6995,0.4289,0.0718,0.1437,0.2514,0.0,0.2694,0.2335,0.2335,0.0718,0.0,1.0
2632,185.4,73.0,27.0,0.033,0.0661,2.9405,10.6388,3.337,3.7004,11.3987,4.2952,0.3246,0.0661,0.1982,0.1652,0.1652,0.5947,0.5947,0.3634,0.1982,177.8,68.0,27.0,0.0186,0.0186,2.6629,6.257,2.9795,4.4134,8.2495,5.4004,0.535,0.1676,0.4283,0.1304,0.0931,0.54,0.5959,0.4469,0.6145,0.0,1.0
2633,177.8,68.0,27.0,0.0186,0.0186,2.6629,6.257,2.9795,4.4134,8.2495,5.4004,0.535,0.1676,0.4283,0.1304,0.0931,0.54,0.5959,0.4469,0.6145,185.4,73.0,27.0,0.033,0.0661,2.9405,10.6388,3.337,3.7004,11.3987,4.2952,0.3246,0.0661,0.1982,0.1652,0.1652,0.5947,0.5947,0.3634,0.1982,1.0,0.0
2634,167.6,68.0,29.0,0.0,0.0,3.6985,9.5038,1.8206,5.0496,10.9351,2.6107,0.4618,0.1718,0.4924,0.0687,0.0229,0.2977,0.2176,0.9504,0.0115,175.3,70.0,32.0,0.0,0.0,1.84,5.7067,2.08,3.5733,7.5467,2.9333,0.4735,0.1867,0.2933,0.0,0.04,0.2267,0.24,0.2933,0.0533,0.0,1.0
2635,175.3,70.0,32.0,0.0,0.0,1.84,5.7067,2.08,3.5733,7.5467,2.9333,0.4735,0.1867,0.2933,0.0,0.04,0.2267,0.24,0.2933,0.0533,167.6,68.0,29.0,0.0,0.0,3.6985,9.5038,1.8206,5.0496,10.9351,2.6107,0.4618,0.1718,0.4924,0.0687,0.0229,0.2977,0.2176,0.9504,0.0115,1.0,0.0
2636,180.3,73.0,31.0,0.0,0.0,3.2544,7.6853,2.6891,8.3728,13.3995,4.0489,0.6249,0.0611,0.0917,0.1681,0.0917,0.55,0.4736,0.8403,0.275,185.4,74.0,30.0,0.0,0.0,2.1918,5.834,1.7083,4.6414,8.3965,3.4166,0.5528,0.0,0.0967,0.274,0.0322,0.5802,0.1773,0.5963,0.7413,0.0,1.0
2637,185.4,74.0,30.0,0.0,0.0,2.1918,5.834,1.7083,4.6414,8.3965,3.4166,0.5528,0.0,0.0967,0.274,0.0322,0.5802,0.1773,0.5963,0.7413,180.3,73.0,31.0,0.0,0.0,3.2544,7.6853,2.6891,8.3728,13.3995,4.0489,0.6249,0.0611,0.0917,0.1681,0.0917,0.55,0.4736,0.8403,0.275,1.0,0.0
2638,190.5,78.0,33.0,0.073,0.0183,3.1771,6.4638,2.6659,3.8892,7.2307,3.7249,0.5379,0.0548,0.073,0.1096,0.0,0.7486,1.2416,0.2739,0.3469,188.0,74.0,28.0,0.0365,0.1096,2.885,5.843,1.6799,5.2952,8.3628,2.4467,0.6332,0.0365,0.1096,0.4382,0.0365,0.6939,0.4382,1.2051,0.4747,0.0,1.0
2639,188.0,74.0,28.0,0.0365,0.1096,2.885,5.843,1.6799,5.2952,8.3628,2.4467,0.6332,0.0365,0.1096,0.4382,0.0365,0.6939,0.4382,1.2051,0.4747,190.5,78.0,33.0,0.073,0.0183,3.1771,6.4638,2.6659,3.8892,7.2307,3.7249,0.5379,0.0548,0.073,0.1096,0.0,0.7486,1.2416,0.2739,0.3469,1.0,0.0
2640,182.9,76.0,26.0,0.0185,0.037,4.1641,13.7138,2.48,6.2554,16.0271,3.2943,0.3903,0.074,0.2221,0.2221,0.1295,0.3516,0.4257,0.3886,0.3886,188.0,76.0,29.0,0.0,0.0,2.3716,3.6071,1.5053,4.9846,6.3905,3.0533,0.78,0.2556,0.5112,0.0568,0.0568,0.6959,0.6675,1.4201,0.1988,0.0,1.0
2641,188.0,76.0,29.0,0.0,0.0,2.3716,3.6071,1.5053,4.9846,6.3905,3.0533,0.78,0.2556,0.5112,0.0568,0.0568,0.6959,0.6675,1.4201,0.1988,182.9,76.0,26.0,0.0185,0.037,4.1641,13.7138,2.48,6.2554,16.0271,3.2943,0.3903,0.074,0.2221,0.2221,0.1295,0.3516,0.4257,0.3886,0.3886,1.0,0.0
2642,175.3,71.0,25.0,0.0688,0.0172,3.1497,6.9019,2.926,3.8038,7.5559,4.0964,0.5034,0.0688,0.1377,0.1205,0.0,0.5164,0.1377,0.3787,0.2926,177.8,70.0,37.0,0.0557,0.0186,2.7687,8.3803,4.1251,5.017,10.7773,6.2434,0.4655,0.0557,0.1858,0.1115,0.0743,0.4274,0.9105,0.1487,0.2416,1.0,0.0
2643,177.8,70.0,37.0,0.0557,0.0186,2.7687,8.3803,4.1251,5.017,10.7773,6.2434,0.4655,0.0557,0.1858,0.1115,0.0743,0.4274,0.9105,0.1487,0.2416,175.3,71.0,25.0,0.0688,0.0172,3.1497,6.9019,2.926,3.8038,7.5559,4.0964,0.5034,0.0688,0.1377,0.1205,0.0,0.5164,0.1377,0.3787,0.2926,0.0,1.0
2644,180.3,76.0,30.0,0.0382,0.0,3.6563,5.8138,0.8592,9.2029,11.7422,2.7017,0.7837,0.3437,0.42,0.0,0.0764,0.2959,0.1814,1.7279,0.1432,177.8,73.0,33.0,0.0626,0.0313,1.9102,4.5094,1.2839,4.572,7.1712,1.4092,0.6376,0.1879,0.3132,0.0,0.0626,0.0313,0.0626,1.0021,0.1253,1.0,0.0
2645,177.8,73.0,33.0,0.0626,0.0313,1.9102,4.5094,1.2839,4.572,7.1712,1.4092,0.6376,0.1879,0.3132,0.0,0.0626,0.0313,0.0626,1.0021,0.1253,180.3,76.0,30.0,0.0382,0.0,3.6563,5.8138,0.8592,9.2029,11.7422,2.7017,0.7837,0.3437,0.42,0.0,0.0764,0.2959,0.1814,1.7279,0.1432,0.0,1.0
